0,-1.9479336848224629,4.9922425940639545,7.996414336318026
100,-1.0734828515860135,4.730383684393444,8.034134126488723
200,1.3092717050744687,4.43182632540023,8.047751954026626
300,-1.2545416107508935,4.244168034913605,8.057615513001245
400,0.569330957660859,3.988018009053743,8.033636789186303
500,1.080763743876305,3.746501196852026,8.014362128902452
600,-1.5559293504403031,3.5331980095787716,7.953280869258058
700,0.9534933276746015,3.3167264185956022,7.981275298386658
800,-0.8164300320732727,3.036722036504742,7.965819567193967
900,-0.5906494754386368,2.8533990602253625,7.89680667571663
1000,-0.3478422221617948,2.6431039377737466,7.869474703983761
1100,-0.19665734997355322,2.4225719594517634,7.814506168621451
1200,-0.15446729281542504,2.155402012903801,7.780804123719301
1300,-0.07602612041057363,1.8940899465416552,7.67085555869948
1400,-0.0945292833316853,1.6965983423210675,7.585445878044687
1500,-0.037688696628767504,1.6156526450114976,7.400883050866236
1600,-0.008085138245303825,1.613832074047996,7.240742012025509
1700,0.013172510257078102,1.6148214971805823,7.020090653471399
1800,-0.0339467059867311,1.655659061042051,6.752287927444584
1900,-0.028527394876229663,1.71534525749792,6.5512344398290105
2000,0.037362888057719826,1.7613705504794797,6.194891014909662
2100,0.03330371457680667,1.796382724873944,5.950335914883641
2200,-0.03655424918171048,1.8504459088310208,5.679343692535536
2300,-0.01117388596301862,1.8655270307088483,5.413125709051092
2400,-0.0030309437889791298,1.914719055405522,5.223188338763248
2500,0.003485365892145637,1.9200151625299011,4.97953119857111
2600,0.011733082362039567,1.97849332572095,4.83107283401495
2700,-0.018868125449003854,1.9971157219935893,4.641737903768491
2800,0.0002939848929272557,2.0101797799840755,4.461044370996747
2900,-0.005481388011079617,2.0382732354239566,4.284871948577015
3000,0.00578237818494199,2.1087007315926063,4.029727671744067
3100,0.0070578957705020005,2.1091192291241567,3.757172508695792
3200,0.02696884042441161,2.156374842726455,3.504059315818028
3300,0.020563506096707897,2.19682815407483,3.2604910320553944
3400,0.0047568852342274115,2.2742081027492853,3.031404085093838
3500,-0.006297235674179319,2.2707034609549726,2.7759844404802942
3600,-0.022500374075159927,2.320813011732897,2.4809080840115443
3700,-0.023874547450508543,2.379058484844316,2.2197584555406067
3800,0.005037664073110136,2.4095567561526035,1.98085723434547
3900,0.0073012123911303205,2.420470701236147,1.7599133483432245
4000,0.007069264281959477,2.4710618605742054,1.497767413603089
4100,0.015872206510921843,2.507680641999842,1.3439526833748283
4200,-0.012977724816946192,2.5268144973520075,1.0762220529179949
4300,-0.0024627153555302358,2.58634593833502,0.8227034679235515
4400,0.006952798625371542,2.6112487658586967,0.5946850921030574
4500,-0.008835885703154418,2.6502736945262044,0.3746723922923763
4600,-0.007842263743366856,2.6948753703761286,0.14138977143549983
4700,-0.0008616326395308534,2.699645642163537,-0.04951569879061938
4800,-0.0005524091733020668,2.7453265595785794,-0.25223557830871435
4900,-0.004264504805969409,2.7700990981978157,-0.4175443731342438
5000,0.004585808802637757,2.79562272419696,-0.6053870875650201
5100,-0.0004470345725922016,2.812755018727056,-0.7927174609110036
5200,0.004007056964750973,2.8488335555146778,-0.9565173505143134
5300,0.0028876346182742053,2.8776058784826843,-1.1639562070018104
5400,0.003756767908481606,2.9140887003876714,-1.3831752140646858
5500,0.00260417337301169,2.9153386898078546,-1.4700251415113892
5600,0.0014236399438952959,2.9368729132562295,-1.5559007938104357
5700,-0.001358205642107805,2.9491215630707317,-1.6602273726537757
5800,0.000611328986115268,2.963331433428356,-1.775957394071419
5900,0.0005058849054912571,2.970083742183093,-1.8085535106536685
6000,0.0032786176841609633,2.982114203986225,-1.876195525661607
6100,0.00017920068423904923,2.988618418528257,-1.900404543260096
6200,0.0005966085470317921,2.9803530908087645,-1.8875936900262893
6300,0.0013964702274449792,2.989874501493201,-1.9156377796059139
6400,-0.0006589535140742555,2.9833622120690726,-1.8794127552741353
6500,0.00023990993348434132,2.9810654198362787,-1.8867931235544717
6600,1.064255201117703e-05,2.985820376734054,-1.893343406554323
6700,7.4770593392941e-05,2.9911028090541807,-1.8928325171429206
6800,0.002872081720108781,2.9769038511478323,-1.8448980379737976
6900,0.001513839048935779,2.9720928472670876,-1.8523578126975717
7000,0.0035676714434132463,2.9811045910132337,-1.884856049730707
7100,0.006443682811961253,2.9842624167515672,-1.9119438083713665
7200,0.0020154370977675173,2.9878827150454756,-1.913686001548988
7300,0.0008009206640222146,2.982016884317757,-1.8690509216440025
7400,0.0044320457442972834,2.9801455207393226,-1.9153867838493028
7500,0.00029560324265275994,2.9935371861557867,-1.918961809898585
7600,-0.0008024934363397733,2.997428801003214,-1.960353407046628
7700,0.0025703509409370326,2.9882417034694084,-1.9266943405062174
7800,-0.0006027561081746171,2.992616952040678,-1.9501339352297329
7900,0.001219309177740115,2.99016816558779,-1.9220309081365738
8000,0.003978891214090936,2.9831424289253223,-1.8757191904593593
8100,0.0009181629431254805,2.998448685101521,-1.9278566976360636
8200,9.877068783453068e-06,2.9857306242622954,-1.89966295021487
8300,-0.0011337577052333927,2.9924968282500375,-1.9550572716547179
8400,0.00022923785206467072,2.983505359866613,-1.9017272054885408
8500,0.001240209103280904,2.9805173463402364,-1.859825790624327
8600,0.0016135103749923018,2.985389376146032,-1.8977236881975335
8700,0.0015483966603828776,3.0052414635889164,-1.966808042426246
8800,-0.00033151903229008896,2.986981838407319,-1.8970316881115918
8900,0.0026807273913191237,2.978444036252776,-1.907992653164389
9000,0.00045546275618562503,2.981013334009084,-1.8728075264793536
9100,-0.0001312858218866495,2.9844470476220213,-1.8713791715965162
9200,-0.00031072867562056673,2.971940632706323,-1.8183960219339104
9300,0.001898642284098969,2.981110778596683,-1.8765693053715307
9400,0.0045835157979806805,2.9858894825462725,-1.9120965874144726
9500,-0.00011240170975270303,2.9958014578347223,-1.9485128979681072
9600,0.00075676394535094,3.00104342976482,-2.002526641428292
9700,0.00183117384924617,2.9977636771323852,-1.9709093167247203
9800,-0.003900538342409618,2.991794994884438,-1.9730129684935462
9900,0.0005207917657980943,3.0023895549877286,-1.9672137013609217
