0,0
1000,-0.0044
2000,-0.0028
3000,-0.0022
4000,0.0042
5000,0.0038
6000,0.0126
7000,0.0156
8000,0.0182
9000,0.0228
10000,0.0166
11000,0.017
12000,0.017
13000,0.0184
14000,0.0196
15000,0.0188
16000,0.0214
17000,0.0216
18000,0.0174
19000,0.0146
20000,0.018
21000,0.0242
22000,0.0216
23000,0.0168
24000,0.0134
25000,0.017
26000,0.011
27000,0.0142
28000,0.0126
29000,0.0174
30000,0.0142
31000,0.0152
32000,0.0124
33000,0.0206
34000,0.0218
35000,0.0214
36000,0.0208
37000,0.0168
38000,0.0166
39000,0.024
40000,0.0272
41000,0.0262
42000,0.0236
43000,0.0232
44000,0.03
45000,0.0296
46000,0.0284
47000,0.0296
48000,0.0364
49000,0.034
50000,0.0346
51000,0.033
52000,0.0338
53000,0.037
54000,0.0374
55000,0.036
56000,0.0316
57000,0.0268
58000,0.0254
59000,0.0352
60000,0.0328
61000,0.0316
62000,0.0324
63000,0.0374
64000,0.0336
65000,0.0312
66000,0.0302
67000,0.0302
68000,0.0272
69000,0.026
70000,0.0288
71000,0.0234
72000,0.028
73000,0.0278
74000,0.028
75000,0.0312
76000,0.0308
77000,0.0288
78000,0.0288
79000,0.0344
80000,0.0312
81000,0.035
82000,0.0382
83000,0.0344
84000,0.0344
85000,0.035
86000,0.0354
87000,0.0408
88000,0.042
89000,0.0372
90000,0.036
91000,0.0402
92000,0.041
93000,0.0376
94000,0.0402
95000,0.0348
96000,0.0276
97000,0.0264
98000,0.0266
99000,0.032
100000,0.0372
101000,0.0364
102000,0.0404
103000,0.039
104000,0.0342
105000,0.0326
106000,0.0278
107000,0.0282
108000,0.0292
109000,0.0252
110000,0.0236
111000,0.0256
112000,0.0298
113000,0.0322
114000,0.0368
115000,0.0428
116000,0.0396
117000,0.0316
118000,0.033
119000,0.0348
120000,0.035
121000,0.0312
122000,0.0302
123000,0.0284
124000,0.0266
125000,0.0276
126000,0.0314
127000,0.0302
128000,0.024
129000,0.021
130000,0.0206
131000,0.0196
132000,0.0218
133000,0.0284
134000,0.0274
135000,0.0292
136000,0.0342
137000,0.0306
138000,0.0336
139000,0.0306
140000,0.0262
141000,0.0316
142000,0.0276
143000,0.03
144000,0.0284
145000,0.0318
146000,0.034
147000,0.0346
148000,0.0376
149000,0.037
150000,0.0322
151000,0.0304
152000,0.029
153000,0.0276
154000,0.0258
155000,0.0272
156000,0.0254
157000,0.0276
158000,0.0302
159000,0.0288
160000,0.025
161000,0.025
162000,0.0302
163000,0.0262
164000,0.0316
165000,0.0328
166000,0.035
167000,0.038
168000,0.0344
169000,0.0336
170000,0.0328
