0,0
1000,-0.0215
2000,-0.0099
3000,-0.0103
4000,-0.0147
5000,-0.0091
6000,-0.0199
7000,-0.0115
8000,-0.0191
9000,-0.0255
10000,-0.0315
11000,-0.0257
12000,-0.0273
13000,-0.0209
14000,-0.0259
15000,-0.0309
16000,-0.0203
17000,-0.0263
18000,-0.0331
19000,-0.0255
20000,-0.0257
21000,-0.0251
22000,-0.0283
23000,-0.0309
24000,-0.0387
25000,-0.0353
26000,-0.0297
27000,-0.0211
28000,-0.0215
29000,-0.0149
30000,-0.0145
31000,-0.0131
32000,-0.0055
33000,-0.0053
34000,-0.0069
35000,-0.0077
36000,-0.0127
37000,-0.0063
38000,0.0017
39000,-0.0019
40000,-0.0017
41000,-0.0111
42000,-0.0187
43000,-0.0147
44000,-0.0261
45000,-0.0345
46000,-0.0179
47000,-0.0141
48000,-0.0139
49000,-0.0141
50000,-0.0133
51000,-0.0089
52000,-0.0017
53000,-0.0021
54000,-0.0159
55000,-0.0103
56000,-0.0151
57000,-0.0035
58000,-0.0011
59000,0.0037
60000,-0.0041
61000,0.0029
62000,-0.0101
63000,-0.0087
64000,-0.0123
65000,-0.0209
66000,-0.0185
67000,-0.0129
68000,-0.0155
69000,-0.0185
70000,-0.0113
71000,-0.0145
72000,-0.0163
73000,-0.0229
74000,-0.0267
75000,-0.0381
76000,-0.0437
77000,-0.0429
78000,-0.0429
79000,-0.0391
80000,-0.0299
81000,-0.0205
82000,-0.0179
83000,-0.0257
84000,-0.0147
85000,-0.0049
86000,-0.0013
87000,-0.0015
88000,-0.0171
89000,-0.0053
90000,-0.0037
91000,-0.0059
92000,-0.0161
93000,-0.0241
94000,-0.0265
95000,-0.0167
96000,-0.0061
97000,-0.0131
98000,-0.0167
